"name","lat","lon"
"Mid-Valley Dusters Inc Airport","26.153099060058594","-98.13500213623047"
"Eagle Ridge Ultralightport","45.031533","-91.7325"
"Northome Municipal Airport","47.8916015625","-94.25019836425781"
"Rolle Airfield","32.51839828491211","-114.697998046875"
"West Papoose Lake Airpark","61.53340148925781","-150.1020050048828"
"Sandhill Ranch Airport","36.93190002441406","-111.97000122070312"
"Charles A. Chase Jr. Memorial Field","45.1775016784668","-69.24469757080078"
"Redlands Airport","38.836700439453125","-107.79299926757812"
"Betz Airport","41.85559844970703","-83.87079620361328"
"S&S Flying Service Airport","32.10430145263672","-83.48290252685547"
"Boulder Creek Airstrip","44.736942","-116.074158"
"The Wolf Den Airport","40.95309829711914","-85.3865966796875"
"Rush STOLport","40.49980163574219","-86.95500183105469"
"Potter Airport","39.74480056762695","-91.07489776611328"
"Vankirk Airport","37.61029815673828","-97.1624984741211"
"Duff Airport","37.35260009765625","-83.34239959716797"
"B T & K H Ranch Airport","30.64739990234375","-93.0551986694336"
"Tenkiller Lake Airpark","35.705101013183594","-94.93589782714844"
"Heacock Field Ultralight Flightpark","43.676555","-70.617203"
"Airbatco Field","42.77360153198242","-84.9000015258789"
"Butch's Strip STOLport","39.70970153808594","-94.80220031738281"
"Lynch Field","36.90810012817383","-94.30999755859375"
"Broadway Airfield","35.54330062866211","-80.65190124511719"
"Fredericks Ranch Airport","47.527801513671875","-102.24099731445312"
"Tomcat Airport","42.93429946899414","-74.65239715576172"
"Compton Airport","45.2223014831543","-122.72699737548828"
"Pennfield Farm Airport","40.850101470947266","-77.61640167236328"
"Hoskins Field","46.99259948730469","-122.8280029296875"
"Shirley Williams Airport","30.683500289916992","-98.41699981689453"
"Stone Field","35.84090042","-84.07569885"
"Mc David Ranch Airport","30.5776996613","-98.8337020874"
"White Oak Airport","30.210500717163086","-99.09480285644531"
"Big Hill Airport","37.731201171875","-79.81120300292969"
"Stoiber Airport","44.772217","-90.385067"
"Underwood Airport","42.8511","-105.496217"
"Davidson Strip Airport","62.1628972","-150.5396083"
"Cherokee Airport","63.96179962158203","-145.47000122070312"
"Thunder Ridge Ranch","36.3671989441","-92.64019775390001"
"Hell'er High Water Airport","40.1431999206543","-123.39800262451172"
"Hermitage Airport","37.88019943237305","-120.19400024414062"
"Moss Meadows Airport","30.23740005493164","-82.90650177001953"
"Cummings Field","41.63370132446289","-86.58589935302734"
"Aerobatic Practice Airport","38.99639892578125","-85.74800109863281"
"Kaml Airstrip","47.92610168457031","-96.61419677734375"
"Waldmeister Farm Airport","38.8473014831543","-90.63899993896484"
"Pester Airport","48.628333","-110.469667"
"Glover Airport","36.528099060058594","-77.45469665527344"
"Rugg Ranches Airport","45.476389","-118.791667"
"Boober Airport","38.975994","-84.219511"
"Plane Country Airport","40.56119918823242","-81.54570007324219"
"Belleview Landing Airport","36.912601470947266","-95.60299682617188"
"Stilwell Airport","35.83760070800781","-94.62519836425781"
"Gederos Airport","43.1548","-124.170998"
"Silver Lake F S Strip","43.111000061035156","-121.09400177001953"
"Deussen Field","33.19179916381836","-97.32530212402344"
"Darnell's Landings Airport","36.50669860839844","-82.71170043945312"
"West Airpark","31.752399444580078","-97.09829711914062"
"Windsong Farm Airport","45","-92.28350067138672"
"American Falconry Airport","42.889733","-106.674866"
"Ghost Apache Airport","28.140300750732422","-98.91290283203125"
"Bear Cove Farm Airport","59.73830032348633","-151.02999877929688"
"Pinon Airport","36.09109878540039","-110.23300170898438"
"Crystal Airport","34.48469924926758","-117.82599639892578"
"Huerfano Agricultural Airport","38.099998474121094","-104.4260025024414"
"Tater Farms Strip","29.667999267578125","-81.49729919433594"
"Todd Field","41.75579833984375","-93.56659698486328"
"Ames Field","41.38119888305664","-86.2228012084961"
"Hidden Valley Airport","37.83169937133789","-97.36309814453125"
"Venissat Airstrip","30.086111","-92.532222"
"Rotors & Wings Airport","42.546101","-84.1278"
"Sontimer Airport","38.8083992004","-90.6126022339"
"Circle Bar Ranch Airport","31.295000076293945","-89.98500061035156"
"Sky Park Airport","41.98460006713867","-73.83599853515625"
"Brown Field","34.892799377441406","-80.37329864501953"
"Jantzen Airport","40.896400451660156","-101.50499725341797"
"Savannah Agri-Air Airport","43.018798828125","-76.76100158691406"
"Wetzl Airport","41.10369873046875","-80.82649993896484"
"Kellers Strip","41.68339920043945","-83.7666015625"
"Gould Strip","28.126100540161133","-98.85970306396484"
"Lavon North Airport","33.12820053100586","-96.50969696044922"
"Phillips Corporation Airport","29.150800704956055","-95.49520111083984"
"Byrd Creek Airport","37.817467","-78.048547"
"Windy Hill Airport","33.31119918823242","-97.10449981689453"
"Highland Airport","61.29249954223633","-149.5330047607422"
"Mabry Field","36.04359817504883","-91.94390106201172"
"Mile Hi Airport","40.900001525878906","-104.83399963378906"
"Strayhorn Ranch Airport","26.662799835205078","-81.77059936523438"
"Flying Exotics Airport","28.96419906616211","-81.77899932861328"
"Mayes Airport","43.24089813232422","-84.87999725341797"
"Everidge Airport","32.21969985961914","-83.85530090332031"
"Westrick Airport","41.05619812011719","-85.69049835205078"
"Godbee RLA Restricted Landing Area","40.9506988525","-88.2705993652"
"Mann Airport","38.988399505615234","-87.51809692382812"
"Flying Z Ranch Airport","42.49169921875","-89.35690307617188"
"Maxwell Airport","38.770599365234375","-95.27439880371094"
"Thornton Airport","35.68539810180664","-89.20449829101562"
"Sons Private-Commercial Airport","44.70000076293945","-93.86689758300781"
"Cliff Scott Airport","39.740299224853516","-93.9905014038086"
"Windemere Airport","35.138099670410156","-78.82279968261719"
"Elk Creek Airport","42.04499816894531","-77.3499984741211"
"Chapin Airport","41.20009994506836","-82.57350158691406"
"Harman Airport","35.58369827270508","-98.04010009765625"
"Mc Ranch Airport","42.1649017334","-119.904998779"
"Homan Airport","40.71670150756836","-77.98310089111328"
"Pleasure Field","33.25600051879883","-96.88529968261719"
"Whites Airport","28.851699829101562","-96.49749755859375"
"Hensarling Airport","31.04800033569336","-95.9177017211914"
"Armstrong Ranch Airport","26.933900833129883","-97.76249694824219"
"Cub Field","44.125677","-73.369616"
"Oakbrook Airport","42.88999938964844","-88.80819702148438"
"Bartos Farm Airport","33.47249984741211","-101.78500366210938"
"Pelican Rapids Muni-Lyon's Field","46.6416015625","-96.1044998169"
"Castle Mountain Airstrip","61.7960412696","-148.494161367"
"Rimrock Airport","34.650901794433594","-111.78800201416016"
"Sallaberry Ranch Strip","37.05720138549805","-120.14399719238281"
"Shaull Farm Airstrip","40.72159957885742","-104.77799987792969"
"Mc Kinnon Airpark","30.8141002655","-87.47499847410002"
"Gavagan Field","43.10340118408203","-82.89019775390625"
"Cedar Creek Airport","41.190399169921875","-85.02420043945312"
"P.J. Killian Airport","40.60219955444336","-88.8333969116211"
"R F Roesner Airport","38.811100006103516","-97.431396484375"
"Rock Cut Farms Airport","42.125301361083984","-89.45899963378906"
"Le Champ Airport","38.149167","-75.662222"
"Morrison Field","35.781700134277344","-80.41690063476562"
"Schirmeister Private Airport","46.51250076293945","-100.55000305175781"
"Lookingglass Airport","43.1593017578125","-123.50199890136719"
"Rocky Hill Ultralightport","41.14780044555664","-75.2750015258789"
"Bamberger Ranch Airport","30.216899871826172","-98.43360137939453"
"4M Ranch Airfield","30.021","-101.573056"
"Fox Airport","29.667699813842773","-98.19889831542969"
"Tri-County Aerodrome","33.45429992675781","-96.38159942626953"
"Gtr Green River Intergalactic Spaceport Airport","41.45800018310547","-109.48999786376953"
"Al's Field","39.29069900512695","-78.35079956054688"
"West Valley Airport","46.5625","-120.7770004272461"
"Circle A Ranch Airport","45.793800354003906","-89.7301025390625"
"Airport Manatee Airport","27.642499923706055","-82.5208969116211"
"Maravillas Gap Ranch Airport","29.926599502563477","-103.29499816894531"
"Piney Pinecreek Border Airport","48.99959945678711","-95.98259735107422"
"Secluded Lake Airport","62.02450180053711","-149.9770050048828"
"Rock Point Airport","36.73189926147461","-109.61900329589844"
"Camp Lake Airport","42.53340148925781","-88.15840148925781"
"El Peco Ranch Airport","36.90549850463867","-120.177001953125"
"Rancho Tehama Airport","40.01599884033203","-122.38999938964844"
"Air Dusters Inc Airport","40.093299865722656","-104.375"
"Rankin Airport","31.227399826049805","-101.9530029296875"
"Watson Farm Airport","30.611944","-84.641667"
"Mike's Ag Air Airport","30.977100372299997","-87.4950027466"
"Wend Valley Airport","42.579200744628906","-84.9083023071289"
"Reinoehl Field","39.609798431396484","-87.01529693603516"
"Walnut Creek Airport","41.593299865722656","-88.69170379638672"
"Drake Airport","39.13169860839844","-87.38200378417969"
"Norwich Airport","37.45560073852539","-97.83370208740234"
"N & N Airport","39.2140998840332","-96.67230224609375"
"Willow Ridge Airport","44.67190170288086","-92.82630157470703"
"Lufker Airport","40.824798583984375","-72.75090026855469"
"Harden Airstrip","41.06529998779297","-100.72799682617188"
"Westmoreland Airport","41.055672","-72.360486"
"Land's Inn Ranch Airport","44.59379959106445","-119.56400299072266"
"Gap View Airport","40.85929870605469","-75.13379669189453"
"Babb Airport","48.845001220703125","-113.427001953125"
"Roeder Airport","29.8966007232666","-95.01740264892578"
"K Star Ranch Airport","30.2835278","-96.4596111"
"Shoshoni Municipal Airport","43.251301","-108.121002"
"Cougar Mountain Airfield","46.84700012207031","-122.52200317382812"
"Tri-Center Airport","43.37919998168945","-90.0154037475586"
"McCasland Ranch Airport","31.448333","-98.321111"
"Atmautluak Airport","60.866699","-162.272995"
"Livengood Camp Airport","65.467","-148.6534"
"Inigok Airport","70.00379943847656","-153.0780029296875"
"St John Homestead Airport","61.55799865722656","-149.4239959716797"
"Long Lake Airport","61.377899169921875","-143.3260040283203"
"Mankomen Lake Airport","62.989898681640625","-144.47999572753906"
"Wolf Lake Airport","61.64099884033203","-149.28900146484375"
"Aleknagik Mission Lodge Airport","59.28089904789999","-158.597000122"
"Napaimute Pioneer Airfield","61.53630065917969","-158.73899841308594"
"Tibbetts Airport","58.73429870605469","-157.0070037841797"
"Irwin Farms Airport","30.373199462890625","-87.72560119628906"
"Bonner Field","30.466899871826172","-87.68329620361328"
"Leon's Landing Airport","34.74470138549805","-85.6897964477539"
"Milton Airport","34.4906005859375","-86.67330169677734"
"T W Spear Memorial Airport","31.974700927699995","-86.2938995361"
"Shurley Field Airport","35.041301727299995","-92.1009979248"
"Red Oak Airport","34.90999984741211","-92.00669860839844"
"Reed-Joseph Land Co. Airport","33.347900390599996","-93.7315979004"
"Lawrence Field","35.37080001831055","-90.75060272216797"
"Williams Ranch Airport","34.37929916381836","-93.63770294189453"
"Worth James Ranch Airport","35.08340072631836","-94.11689758300781"
"Scudder Airport","35.7761993408","-90.6467971802"
"Block Ranch Airport","33.70199966430664","-105.38400268554688"
"Parsons Field","34.99810028076172","-113.46199798583984"
"The Ultralight Strip Ultralightport","32.294225","-111.344837"
"Leroy Airport","32.11309814453125","-109.76200103759766"
"South Albany Airport","42.560699462890625","-73.83390045166016"
"Duanesburg Airport","42.758399963378906","-74.13289642333984"
"Simsbury Airport","41.91680145263672","-72.77729797363281"
"Flying U Ranch Airport","41.453899","-86.792198"
"Walker/Rowe Waterloo Airport","41.43119812011719","-84.98159790039062"
"Gifford Field","44.883399963378906","-71.49949645996094"
"Ackley Municipal Airport","42.54750061035156","-93.033203125"
"Funny Farm Airport","37.9468994140625","-121.64700317382812"
"Johnsen Airport","39.67070007324219","-121.88600158691406"
"Yandell Ranch Airport","37.640499114990234","-121.16200256347656"
"Antelope Valley Ranch Airport","39.14630126953125","-122.35399627685547"
"Rabbit Ranch Airport","34.45439910888672","-117.0260009765625"
"Glen-Aspen Airport","39.38890075683594","-107.16000366210938"
"Owl Canyon Gliderport","40.8046989440918","-104.98500061035156"
"Griffin Field","37.391700744628906","-102.27999877929688"
"Ambrosich Field","39.21780014038086","-104.68000030517578"
"Kelgun Airport","39.30690002441406","-104.81600189208984"
"Three Castles Airpark","43.66999816894531","-90.23259735107422"
"Fuller Airport","43.33319854736328","-95.15899658203125"
"Alma Municipal Airport","40.11389923095703","-99.34559631347656"
"Richardton Airport","46.89580154418945","-102.3550033569336"
"Westport Airport","36.2223014831543","-96.34609985351562"
"Tranquility Bay Strip","26.643400192260742","-82.1178970336914"
"Flying 'F' Farms Airport","30.053800582885742","-83.0186996459961"
"The Wright Place STOLport","25.515300750732422","-80.51349639892578"
"Flanders Field","28.20639991760254","-81.8279037475586"
"Turkey Scratch Plantation Airport","30.403600692749023","-83.80999755859375"
"Escape Ranch Airport","27.86280059814453","-80.95809936523438"
"Ko-Kee Airport","28.594999313354492","-82.1498031616211"
"Fellsmere Airport","27.740214","-80.666792"
"Ridge Landing Airport","27.7572002411","-81.6006011963"
"Schwartz Farms Inc Airport","27.343700408935547","-82.31729888916016"
"Gore Airport","28.143400192260742","-81.64700317382812"
"Pittsburgh-Monroeville Airport","40.452301","-79.774803"
"Greenville Municipal Airport","41.446800231933594","-80.39129638671875"
"Hamburg Inc Airport","42.70090103149414","-78.91480255126953"
"Miller Airport","40.9818000793457","-81.04209899902344"
"Fairmont Municipal-Frankman Field","39.44820022583008","-80.16699981689453"
"Thacker Field","33.0447998046875","-84.39830017089844"
"R.M. Harris Airport","34.84669876098633","-84.75469970703125"
"Chattahoochee Air Park","33.66210174560547","-84.68049621582031"
"Kitchens Field","33.13460159301758","-84.25409698486328"
"Andrews Airport","31.41550064086914","-84.71299743652344"
"Ebeneezer Airport","34.2422981262207","-84.05709838867188"
"Millhaven Airport","32.93600082397461","-81.66210174560547"
"Viola Farm Airport","30.72369956970215","-84.54109954833984"
"Gorden E Bellah International Airport","33.55009841918945","-84.1666030883789"
"Whitehall Airport","32.498889","-83.191667"
"Walker Field","41.58610153198242","-91.22019958496094"
"Mccoy Airport","40.818599700927734","-91.33889770507812"
"Witcombe Field","42.47190094","-92.49520111"
"Weiss Airport","41.64720153808594","-91.95960235595703"
"Triple J Airport","42.45830154418945","-92.72239685058594"
"De Ford Airport","40.609500885009766","-86.73829650878906"
"Hangar Fly Ultralight Fly Club Ultralightport","39.85340118408203","-85.9541015625"
"Oleo Airport","39.73640060424805","-86.72969818115234"
"Chesak Airport","41.25559997558594","-86.78810119628906"
"Gettlefinger Field","38.37919998168945","-86.08159637451172"
"Sport Aircraft Flight Park Ultralightport","40.105899810791016","-86.52189636230469"
"Willis Airport","39.7223014831543","-85.71659851074219"
"Wayne Ziller Jr Airport","40.80839920043945","-88.54170227050781"
"Thrifty Acres STOLport","42.142799377441406","-89.22840118408203"
"Kuebler RLA Restricted Landing Area","39.0564002991","-88.8161010742"
"Frank's Flying Service Airport","41.724998474121094","-90.00509643554688"
"Rendleman Airport","37.75630187988281","-89.38330078125"
"Unzicker Airport","40.82749938964844","-89.12079620361328"
"Wilson Airport","39.97529983520508","-87.1802978515625"
"Ball Field","41.344200134277344","-86.14830017089844"
"Riley Field","40.300899505615234","-87.22920227050781"
"Culp Farms Airport","40.86750030517578","-87.06829833984375"
"Wawasee Airport","41.41889953613281","-85.69170379638672"
"Smith Restricted Landing Area","38.258399963378906","-89.93810272216797"
"Hattan Farms Airport","40.930599212646484","-89.12059783935547"
"Litchfield RLA Restricted Landing Area","40.0731010437","-88.3994979858"
"Leigh Farm Airport","40.02170181274414","-89.55010223388672"
"Weidner Airport","39.085899353027344","-89.95890045166016"
"Pedro Bay Airport","59.7896003723","-154.12399292"
"Ouzinkie Airport","57.925362","-152.496715"
"Tununak Airport","60.575500488281","-165.27200317383"
"Amar Farms Airport","38.685298919677734","-95.03299713134766"
"Ingels Aerodrome","39.01860046386719","-94.95439910888672"
"Thomsen Field","38.24169921875","-95.90670013427734"
"Butler Airpark","37.55889892578125","-97.06500244140625"
"Bursch Private Airport","39.59109878540039","-101.59300231933594"
"Dinkel Airport","38.83395","-99.062875"
"Steele's Bottom Airport","38.826483","-84.816955"
"J & C Antique Airfield","36.76190185546875","-88.37670135498047"
"Creek Side Landing Airport","36.89500045776367","-85.77279663085938"
"Moseley Field","37.592498779296875","-87.28109741210938"
"Weavers Run Airport","38.02859878540039","-83.88999938964844"
"Mueller Farm Airport","38.823299407958984","-84.68470001220703"
"Shady Acres Airport","37.94580078125","-85.6968994140625"
"Feliciana Airpark","30.8078","-91.213303"
"Overton Private Airport","30.707700729370117","-90.87429809570312"
"Blouin Flightpark Ultralightport","29.736299514770508","-90.63420104980469"
"Ranken Airport","41.835899353027344","-89.09339904785156"
"Staton Airport","41.85419845581055","-89.08760070800781"
"John L Coppernoll Airport","42.30830001831055","-89.9834976196289"
"Enjoy Field","40.975799560546875","-87.99859619140625"
"Willadae Farms Airport","42","-88.66680145263672"
"Colonial Acres Airport","42.00279998779297","-88.6458969116211"
"Alan B. Janssen Airport","39.34370040893555","-89.42369842529297"
"Lake Ann Airway Estates Airport","44.69779968261719","-85.9135971069336"
"Dermott Municipal Airport","33.487998962402344","-91.44259643554688"
"Clarendon Municipal Airport","34.64799880981445","-91.39440155029297"
"Mears Creek Airfield","38.374298095703125","-76.48300170898438"
"Bunting's Field","38.36819839477539","-75.23069763183594"
"Ward's Airport","39.4297981262207","-79.45390319824219"
"Carey Field","38.439701080322266","-75.1594009399414"
"Clements Airport","38.340599060058594","-76.73719787597656"
"Moxley's Airport","39.625","-76.26249694824219"
"Catoctin Crosswind Airport","39.646389","-77.366667"
"Ijamsville Airport","39.358299255371094","-77.3396987915039"
"St John Airport","39.48059844970703","-76.7605972290039"
"Air Rahe Airport","41.83060073852539","-83.6874008178711"
"Phil's Field","42.72779846191406","-86.04029846191406"
"Whitcomb Field","42.1781005859375","-85.6707992553711"
"Benedick Airport","41.8577995300293","-86.614501953125"
"Witbeck Aerodrone Airport","43.81340026855469","-84.82170104980469"
"Skalicky Airstrip","45.66189956665039","-94.57559967041016"
"Hintzman Private Airport","46.65098","-95.354874"
"Coot Landing Airport","46.66379928588867","-96.2417984008789"
"Mulder Field Inc Airport","44.4557991027832","-96.23059844970703"
"Kapaun-Wilson Field","45.550498962402","-96.451400756836"
"Montgomery-Wehrman Airport","39.01250076293945","-91.41929626464844"
"Fender J H Airport","38.699501037597656","-94.05799865722656"
"Newcomb Hereford Ranch Airport","40.55839920043945","-92.44190216064453"
"Schneider Field","39.99169921875","-92.49189758300781"
"Liberty Landing Airport","39.21670150756836","-94.33360290527344"
"Mark Twain Air Park","39.438899993896484","-91.11820220947266"
"Crop Care Airport","40.14139938354492","-95.24079895019531"
"Martens Airport","39.20669937133789","-94.26969909667969"
"Friends Field","38.89250183105469","-94.10859680175781"
"Payne Airport","32.30039978027344","-89.85900115966797"
"Dogwood Acres Airport","32.212100982666016","-90.45030212402344"
"Jeter Field","34.95600128173828","-89.39399719238281"
"Spearman Field","34.15769958496094","-88.76020050048828"
"Bird Nest Airport","31.001399993896484","-88.51699829101562"
"Arnold Field","34.7484016418457","-90.28079986572266"
"Providence Airpark","32.666","-90.067596"
"Kreikemeier Airport","45.820701599121094","-111.1449966430664"
"Boulanger Field Airport","46.030276","-114.184994"
"Newman's Airport","42.28889846801758","-85.75"
"Middlesex Valley Airport","42.70949935913086","-77.27549743652344"
"Lidgerwood Municipal Airport","46.0890998840332","-97.16649627685547"
"Greene Airport","42.30419921875","-75.78710174560547"
"Lindvig Airstrip","48.008399963378906","-103.59100341796875"
"Ring Rock Ranch Airport","48.25469970703125","-103.6729965209961"
"Peterson Airstrip","48.857200622558594","-101.302001953125"
"Berg Strip","48.288299560546875","-101.8280029296875"
"Nicks Landing Airport","48.45500183105469","-103.87999725341797"
"Boyd's Hawks Creek Airport","35.89849853515625","-80.61620330810547"
"Taylorsville Airport","35.930801","-81.196702"
"Triple M Airport","34.73040008544922","-77.05049896240234"
"Cane Creek Airport","35.44459915161133","-82.47959899902344"
"Peacock STOLport","35.6963005065918","-78.5374984741211"
"Buffalo Creek Airport","35.422401428222656","-80.62059783935547"
"Lz Carroll STOLport","35.44850158691406","-80.34259796142578"
"Knutson Airport","47.79280090332031","-97.15370178222656"
"Pfau Private Airport","48.563899993896484","-100.87999725341797"
"Sanden Airport","46.35409927368164","-97.11699676513672"
"Regier Brothers Airport","40.916099548339844","-101.55999755859375"
"Mc Millan Ranch Airport","41.7541999817","-99.75460052490001"
"Malone M-Bar Ranch Airport","40.3828010559082","-101.1520004272461"
"Holzfaster's Airport","40.99919891357422","-101.4469985961914"
"Windward Farms Airport","40.44929885864258","-75.0177001953125"
"Peters Airport","40.600101470947266","-74.73290252685547"
"B-Ville Airpark","43.144798278808594","-76.3113021850586"
"Tracy Field","43.145233","-73.41965"
"Evans Airways Airport","42.67250061035156","-78.96700286865234"
"Woodford Airfield","42.82720184326172","-76.02580261230469"
"Harvs Airport","43.101200103759766","-77.3677978515625"
"Mountain View Airpark","44.66889953613281","-73.54620361328125"
"Orange Poultry Farm Airport","41.32789993286133","-74.32460021972656"
"Cross' Farm Airport","42.55950164794922","-73.77210235595703"
"Harris Hill Gliderport","42.12089920043945","-76.9011001586914"
"Snyder Airport","34.627601623535156","-99.01399993896484"
"Decker Field","36.372100830078125","-98.17839813232422"
"Bowman Airport","40.10860061645508","-84.29969787597656"
"Sky Haven Airport","41.71699905395508","-81.10679626464844"
"Bieber Field","40.98310089111328","-80.70110321044922"
"Millertime Airport","39.79280090332031","-83.11720275878906"
"Huffman Farm Airport","41.5","-84.2499008178711"
"R & M Aviation Airport","41.45370101928711","-81.97010040283203"
"Brocker Field","41.05780029296875","-80.75450134277344"
"Baisden Airport","39.10219955444336","-82.61070251464844"
"Low Pass Airport","35.287601470947266","-97.66419982910156"
"Newman Farm Airport","34.55009841918945","-97.60030364990234"
"Jerry-Wright Airfield","34.516700744628906","-98.33370208740234"
"Springbrook Airport","42.55509948730469","-123.2040023803711"
"Lambert Field","44.73040008544922","-123.07599639892578"
"Schrock Airport","44.443599700927734","-123.23799896240234"
"Fly 'N' W Airport","44.967899322509766","-122.94100189208984"
"Auberge Des Fleurs Airport","45.449798583984375","-122.25399780273438"
"Lusardi Field","44.98540115","-122.9459991"
"Wagoner Airport","44.8484992980957","-123.04100036621094"
"Millard Airport","40.31719970703125","-76.5363998413086"
"Sauers-Haven Airport","40.8838996887207","-76.9800033569336"
"Frymoyer Airport","40.63059997558594","-77.01029968261719"
"Ponderosa Airport","41.30839920043945","-77.52469635009766"
"Hiawatha Airport","41.91510009765625","-75.3644027709961"
"Russo Airstrip","40.432899475097656","-75.14959716796875"
"Flying M Ranch Airport","41.216400146484375","-80.09369659423828"
"Merritt Field","41.41809844970703","-76.5344009399414"
"C.J.K. Airport","41.53089904785156","-75.87830352783203"
"Paraport Ultralight Flightpark","41.788417","-79.518586"
"Mountain Top Airport","41.815224","-75.534243"
"Muddy Creek Airport","39.920501708984375","-79.94869995117188"
"Krout Airport","40.63669967651367","-77.48359680175781"
"Cohen Airport","39.73619842529297","-75.943603515625"
"Milnor Municipal Airport","46.25830078125","-97.43789672851562"
"Skyport Airport","45.58259963989258","-123.0530014038086"
"St Thomas Municipal Airport","48.626399993896484","-97.43920135498047"
"Tieton State Airport","46.63759994506836","-121.1240005493164"
"Malin Airport","42.000999450683594","-121.39600372314453"
"Davis Field","34.76530075073242","-82.69110107421875"
"Wexford Landing Airport","33.57830047607422","-81.51170349121094"
"Dan's Airport","44.04169845581055","-103.0459976196289"
"Massimiliano Memorial Field","29.355499267578125","-95.66380310058594"
"Warschun Ranch Airport","33.30289840698242","-97.11139678955078"
"Costello Island, Inc Airport","32.89870071411133","-98.46009826660156"
"Pea Patch Airport","29.93910026550293","-96.05970001220703"
"Lucky G Airport","33.85260009765625","-98.64620208740234"
"Comanche Caves Ranch Airport","30.02239990234375","-99.38369750976562"
"Perry Ranch Airport","30.61680030822754","-101.01699829101562"
"Lone Star Steel Company Airport","32.9334983826","-94.7334976196"
"Lewis Private Airport","29.544099807739258","-100.6729965209961"
"Taurus Mesa Airport","29.621000289916992","-103.67900085449219"
"Jamison Airstrip","30.062700271606445","-94.94740295410156"
"Devil's River Ranch Airport","29.740800857543945","-100.96499633789062"
"Squirrel Creek Ranch Airport","29.26409912109375","-99.35060119628906"
"Melton Field","36.15190124511719","-83.73280334472656"
"Buck Creek Ranch Airport","35.883399963378906","-84.96880340576172"
"Hawks Nest Airport","35.11830139160156","-89.3677978515625"
"Cotton Field","35.189998626708984","-89.63860321044922"
"Southfork Airport","35.610801696777344","-88.6947021484375"
"Goebel Field","30.221900939941406","-99.49839782714844"
"Allison Ranch Airport","30.450199127197266","-102.927001953125"
"Glasscock Field","29.375","-99.34200286865234"
"Slack Airport","29.86359977722168","-94.83439636230469"
"Stage Coach Hills Airport","32.966691","-97.232695"
"Forest Hill Airport","33.66120147705078","-95.83360290527344"
"Birk Airport","32.627899169921875","-97.19200134277344"
"Hancock Airport","32.22990036010742","-96.25969696044922"
"Kilgore Airport","32.41270065307617","-94.81829833984375"
"Oliver Airport","33.419498443603516","-99.8656005859375"
"Addington Field","33.24869918823242","-97.2238998413086"
"Maddox Ranch Co Airport","48.513426","-109.065333"
"West Fork Lodge Airport","45.860599517822266","-114.22000122070312"
"Morrison Flight Park Ultralightport","39.022201538100006","-87.1875"
"Hay Springs Municipal Airport","42.68220138549805","-102.70099639892578"
"Mount Snow Airport","42.927101135253906","-72.8656997680664"
"Wood Farm Airport","37.63650131225586","-78.7300033569336"
"Davis Field","36.686798095703125","-79.66609954833984"
"Flying W Airport","37.429901123046875","-77.39440155029297"
"Hepner Airport","38.93479919433594","-78.54000091552734"
"Starr Airport","37.65959930419922","-78.92220306396484"
"Taylor Airport","37.880699157714844","-75.50599670410156"
"Christian's Airport","37.613800048828125","-77.2957992553711"
"Pleasantdale Field","38.569000244140625","-77.92050170898438"
"Cool Water Airport","37.858056","-77.547222"
"Bandera State Airport","47.39540100097656","-121.53600311279297"
"Whitfield Farms Airport","36.28350067138672","-79.07890319824219"
"Elma Municipal Airport","46.99054","-123.429656"
"Pink Hill Airport","35.05070114135742","-77.73609924316406"
"B & G Farms Airport","46.940299987799996","-119.737998962"
"Brown's Cape Horn Airport","45.608299255371094","-122.1969985961914"
"Cricket Field","46.92720031738281","-122.96800231933594"
"Windsock Airport","48.541500091552734","-122.88700103759766"
"Hille-Kimp Airstrip","46.618499755859375","-118.59500122070312"
"Riverside Airport","48.834800720214844","-122.26399993896484"
"Port Orchard Airport","47.43230056762695","-122.66799926757812"
"Wissota Airport","44.93330001831055","-91.27239990234375"
"Bancroft East Airport","43.483299255371094","-89.18340301513672"
"Island View Airport","45.60609817504883","-89.02149963378906"
"Turner Airport","45.574100494384766","-89.74800109863281"
"Carlson Airport","44.72359848022461","-91.45989990234375"
"Feldmann Field","43.80419921875","-87.89730072021484"
"Carhart Farms Airport","44.051300048828125","-91.37629699707031"
"Swensen Airport","44.41699981689453","-89.98639678955078"
"Lakewood Airpark","45.33209991455078","-88.53600311279297"
"David Randall Airport","45.457","-92.378306"
"Digger Dougs Airport","42.5975","-88.146389"
"Heaven's Landing Airstrip","39.176342","-79.068142"
"Card Airfield","28.789167","-97.763389"
"Owen Field","32.253611","-99.498611"
"Apache Pass Airport","30.734958","-97.143378"
"Dave Eby Field","34.03775","-98.496"
"Pfeffer & Son Farms Airport","29.92970085144043","-95.96410369873047"
"Coyote Field","32.1338996887207","-96.52059936523438"
"Teate Field","33.17060089111328","-97.73169708251953"
"Scrappin Valley Airport","31.12190055847168","-93.8030014038086"
"H Young Ranch Airport","30.39189910888672","-98.6613998413086"
"Garnett Ranch Airport","30.09600067138672","-98.16280364990234"
"Raether Airport","42.56529998779297","-83.85649871826172"
"Para Field","43.20220184326172","-82.75409698486328"
"Eagles Landing Airport","44.3083000183","-85.77230072020001"
"Upper Hannum Creek Airport","65.90489959716797","-163.32899475097656"
"Horsfeld Airport","62.007198333740234","-141.18099975585938"
"Jakolof Bay Airport","59.45220184326172","-151.52200317382812"
"Robin'S Landing","61.380461","-150.11625"
